# t,a,e,i,Omega,omega,varpi,f,M,lam
3.250725000000000000e+07,5.201463057648006760e+00,3.128888690506648890e-02,1.658888155605276582e+00,9.135083360182254353e+01,6.006775573141722901e+01,1.514185893332397939e+02,1.398056534428884561e+02,1.374496803122282813e+02,2.888682696454680467e+02
3.287250000000000000e+07,5.201888898596719102e+00,2.984844076143448530e-02,1.613091142687019586e+00,9.099418342203782117e+01,6.047551194232017480e+01,1.514696953643579889e+02,-1.137796172251923252e+02,2.493784705672530606e+02,4.084816593161102816e+01
3.323775000000000000e+07,5.203901066837492095e+00,2.972824575430836613e-02,1.565132531044494124e+00,9.081802687380049122e+01,5.688280484000654269e+01,1.477008317138070197e+02,5.476258228217534274e+00,5.158231794572297524e+00,1.528590635083793075e+02
3.360300000000000000e+07,5.202246108012231751e+00,2.813532748734277195e-02,1.519570029921340160e+00,9.084882434627151326e+01,5.468145346806119278e+01,1.455302778143326918e+02,1.221419457060756741e+02,1.193813250340174079e+02,2.649116028483500713e+02
3.396825000000000000e+07,5.201032673174591281e+00,2.864842468401009382e-02,1.474282416312838961e+00,9.109793845190534967e+01,5.276241435476931230e+01,1.438603528066746833e+02,-1.294660711831986077e+02,2.331031347147988981e+02,1.696348752147360273e+01
3.433350000000000000e+07,5.201140594557860375e+00,2.828415451181271259e-02,1.431078357073869656e+00,9.162467594394091464e+01,4.692578016393322571e+01,1.385504561078741403e+02,-1.016524033631650603e+01,3.503950484608186571e+02,1.289455045686927406e+02
3.469875000000000000e+07,5.202161039020407607e+00,2.908561631884429982e-02,1.390534747175449004e+00,9.239116971329193007e+01,4.563613091748357675e+01,1.380273006307755281e+02,1.061643635952596156e+02,1.029440333845134319e+02,2.409713340152889600e+02
3.506400000000000000e+07,5.202046078373150806e+00,3.092868772508782643e-02,1.353589886805681708e+00,9.346890415921343731e+01,3.994270448125728734e+01,1.334116086404707460e+02,-1.425992008721226227e+02,2.195936817479536955e+02,3.530052903884244415e+02
3.542925000000000000e+07,5.201783390486029113e+00,3.108734623228022118e-02,1.319809370763456169e+00,9.480843819551338925e+01,3.875573926942308134e+01,1.335641774649364777e+02,-3.037537494104018876e+01,3.313902992804932524e+02,1.049544767454297300e+02
3.579450000000000000e+07,5.201864420676941769e+00,3.409861863960977207e-02,1.291012253098983154e+00,9.643070797175400344e+01,3.510832419337863541e+01,1.315390321651326246e+02,8.924815248157794656e+01,8.534314251349782410e+01,2.168821746786304345e+02
3.615975000000000000e+07,5.203286159561521629e+00,3.434801740205573745e-02,1.267630257471151767e+00,9.821655908465402263e+01,3.253192040700305654e+01,1.307484794916570934e+02,-1.630862967468648890e+02,1.980876454909427764e+02,3.288361249825998698e+02
3.652500000000000000e+07,5.201931262941718259e+00,3.757090735063896292e-02,1.250080609638269280e+00,1.002232906616903705e+02,3.165629209978344960e+01,1.318795827614738130e+02,-5.465584843773303447e+01,3.087989901511252810e+02,8.067857291259906560e+01
3.689025000000000000e+07,5.201987435431608020e+00,3.862916133373998223e-02,1.239947355570639731e+00,1.022546665138679174e+02,2.871702731880312243e+01,1.309716938326710363e+02,6.557312845369536092e+01,6.159137234949864137e+01,1.925630661821697061e+02
3.725550000000000000e+07,5.203082765524755793e+00,4.082854348685885371e-02,1.236815098233421173e+00,1.043867738753988306e+02,2.928525325616614339e+01,1.336720271315649597e+02,1.713622330150627420e+02,1.706377055194776631e+02,3.043097326510426797e+02
3.762075000000000000e+07,5.202657285186478298e+00,4.272759327858274836e-02,1.242032243272270131e+00,1.064211691460541118e+02,2.694684157188518014e+01,1.333680107179392849e+02,-8.201339271826319077e+01,2.828123967224860849e+02,5.618040744042537682e+01
3.798600000000000000e+07,5.201803711269390007e+00,4.372704634754924491e-02,1.254015410886511361e+00,1.083923030001567582e+02,2.703827880576978515e+01,1.354305818059265505e+02,3.534178845235307875e+01,3.251935468422415454e+01,1.679499364901507192e+02
3.835125000000000000e+07,5.201508313754175994e+00,4.656972177256168965e-02,1.274227295338005606e+00,1.102128296370258198e+02,2.676742231648333004e+01,1.369802519535091392e+02,1.457316635057485712e+02,1.426381706299304426e+02,2.796184225834396102e+02
3.871650000000000000e+07,5.202920112200420277e+00,4.730971158462744103e-02,1.299558152906643782e+00,1.118243177347149100e+02,2.679778299991111012e+01,1.386221007346260308e+02,-1.123380247994592480e+02,2.527432558527733022e+02,3.136535658739933297e+01
3.908175000000000000e+07,5.203691687610810135e+00,4.969384644475251939e-02,1.331901114650453133e+00,1.132128919502504374e+02,2.870384094028521815e+01,1.419167328905356555e+02,1.220157128390126022e+00,1.103272660012705852e+00,1.430200055505483476e+02
3.944700000000000000e+07,5.202415660829190713e+00,5.065171834796856898e-02,1.367647792963419429e+00,1.143772944436610004e+02,2.824326375518802834e+01,1.426205581988490394e+02,1.173504935258556827e+02,1.121054594679891210e+02,2.547260176668381746e+02
3.981225000000000000e+07,5.202484480018239488e+00,5.190935629659097078e-02,1.408131063123602589e+00,1.152909876729876544e+02,3.103421761166650228e+01,1.463252052846541460e+02,-1.436538687668105752e+02,2.199846683375880048e+02,6.309873622242136548e+00
4.017750000000000000e+07,5.203078418952809869e+00,5.387533551419850658e-02,1.450252068085750246e+00,1.159245311553460738e+02,3.122778782702130940e+01,1.471523189823673761e+02,-3.235542408848387197e+01,3.308386115552829665e+02,1.179909305376503283e+02
4.054275000000000000e+07,5.202895694798121973e+00,5.405922888981875424e-02,1.494707290706344782e+00,1.163388208120975662e+02,3.438255875172973219e+01,1.507213795638272984e+02,8.503123600245032776e+01,7.888435777938936155e+01,2.296057373432167026e+02
4.090800000000000000e+07,5.201601497900037785e+00,5.649387528528018038e-02,1.539571664361416792e+00,1.164787579216147719e+02,3.625111524755406123e+01,1.527298731691688545e+02,-1.723779689536353601e+02,1.885181564448280369e+02,3.412480296139968914e+02
4.127325000000000000e+07,5.202700428258902221e+00,5.601040857246213089e-02,1.585141684156843311e+00,1.164205102661425428e+02,3.883789510749713969e+01,1.552584053736397038e+02,-6.825789061963777726e+01,2.976096947317099080e+02,9.286810010534962601e+01
