# t,a,e,i,Omega,omega,varpi,f,M,lam
7.743300000000000000e+07,3.023064863494758825e+01,8.886737100282720084e-03,1.919786065247560680e+00,1.223310087677254643e+02,3.299262803614540189e+02,9.225728912917948321e+01,-1.016240142384455254e+02,2.593747739657795250e+02,3.516320630949589940e+02
7.779825000000000000e+07,3.008804946471525810e+01,1.297219739788500747e-02,1.921560716451334194e+00,1.223536278216557065e+02,3.504841920818408880e+02,1.128378199034966087e+02,-9.866655901213682966e+01,2.628050892231087232e+02,1.564290912660533373e+01
7.816350000000000000e+07,2.996835965907989774e+01,1.132038789627685255e-02,1.922654025487228635e+00,1.223316742400697734e+02,1.170770678072829973e+01,1.340393810207980607e+02,-9.590009300715462359e+01,2.653913557824453733e+02,3.943073680324343400e+01
7.852875000000000000e+07,3.015665748676278213e+01,1.172292527489187004e-02,1.924052830810648818e+00,1.222788025457844725e+02,3.419088333109669975e+02,1.041876358567514842e+02,-4.190897975045656665e+01,3.189824623223344133e+02,6.317009817908591174e+01
7.889400000000000000e+07,3.029946142305484358e+01,1.690540373175316441e-02,1.925198692712080550e+00,1.222913531508211946e+02,3.460699055046309809e+02,1.083612586554521897e+02,-2.194246830356132349e+01,3.387729915743433935e+02,8.713425022979556900e+01
7.925925000000000000e+07,3.016034663302532692e+01,1.332382087594672672e-02,1.925907102100175461e+00,1.222738936412295203e+02,2.709152499672771608e+00,1.249830461409022888e+02,-1.428952006841988265e+01,3.460837078860224096e+02,1.110667540269246985e+02
7.962450000000000000e+07,2.996476736478818026e+01,7.803646902372229910e-03,1.929036925470881458e+00,1.222634046730374564e+02,3.448503319039658663e+02,1.071137365770033227e+02,2.808100776767646778e+01,2.766223996131868645e+01,1.347759765383220270e+02
7.998975000000000000e+07,3.007849163987181740e+01,1.302842602652681467e-02,1.929951902513510564e+00,1.222563540732849106e+02,3.501153407755801368e+02,1.123716948488650189e+02,4.731400672564338805e+01,4.622381461174573758e+01,1.585955094606107707e+02
8.035500000000000000e+07,3.022860063347606285e+01,1.441162150336041184e-02,1.930670526912254825e+00,1.222195472728856629e+02,1.627170017772710153e+01,1.384912474506127467e+02,4.528973187127120070e+01,4.412497521781708798e+01,1.826162226684298275e+02
8.072025000000000000e+07,3.013273013967615555e+01,8.247198154124229727e-03,1.931481644030106359e+00,1.222399303722271213e+02,1.292505155615756252e+01,1.351649819283846909e+02,7.240723636818898967e+01,7.150806922964586931e+01,2.066730511580305745e+02
8.108550000000000000e+07,2.997316365287079876e+01,1.157922227741746413e-02,1.932218394218238489e+00,1.222399328571568873e+02,3.388065030148779329e+02,1.010464358720348628e+02,1.303164792645343084e+02,1.292990558327630310e+02,2.303454917047978654e+02
8.145075000000000000e+07,3.008929165760611824e+01,1.213593497284106738e-02,1.933623604859534995e+00,1.221802396796829129e+02,3.456322738074939060e+00,1.256365624177578582e+02,1.295472080100969094e+02,1.284686265697889951e+02,2.541051889875468817e+02
8.181600000000000000e+07,3.029471254665359581e+01,6.308216652841617741e-03,1.934845212057633823e+00,1.221510295064914828e+02,3.622920891770578322e+01,1.583802384241972732e+02,1.203752846335907378e+02,1.197501509688543280e+02,2.781303893930515869e+02
8.218125000000000000e+07,3.019744403717210446e+01,6.759310959033482114e-03,1.933781983491036138e+00,1.221497426697961259e+02,3.454921160101758915e+02,1.076418586799720458e+02,-1.656751703212402163e+02,1.945174158313184023e+02,3.021592745112904481e+02
8.254650000000000000e+07,2.999786384898396818e+01,1.286255851434970482e-02,1.936660646550767861e+00,1.221249869576480478e+02,1.079303868028308244e+00,1.232042908256763525e+02,-1.580123330754577182e+02,2.025444945935004455e+02,3.257487854191767838e+02
8.291175000000000000e+07,3.002661388812439824e+01,1.047302729383222178e-02,1.938444024985344072e+00,1.221399671893547918e+02,1.117444682918624288e+01,1.333144140185410436e+02,-1.445864389373820700e+02,2.161134729143199706e+02,3.494278869328609858e+02
8.327700000000000000e+07,3.021957967130736122e+01,9.678763013220436848e-03,1.937789309215212308e+00,1.220514155674505048e+02,3.354799342712431667e+02,9.753134983869369989e+01,-8.504139405913528549e+01,2.760628495362859098e+02,1.359419937497961861e+01
8.364225000000000000e+07,3.015242692742431529e+01,1.285866353515129762e-02,1.939134841393402642e+00,1.220988642621304194e+02,3.522136058604547770e+02,1.143124701225851965e+02,-7.800907975523962534e+01,2.834293430470987687e+02,3.774181316968397937e+01
8.400750000000000000e+07,2.999286392257786105e+01,1.077145729578237419e-02,1.938844657789809967e+00,1.221317946686888547e+02,1.615034867104361993e+01,1.382821433397324711e+02,-7.806815110214574815e+01,2.831374621997079544e+02,6.141960553944048229e+01
8.437275000000000000e+07,3.005256689899905709e+01,9.313274608311028144e-03,1.941725357992270196e+00,1.220578154739311714e+02,3.523838645641885137e+02,1.144416800381196708e+02,-3.000827315397954465e+01,3.305222585146007077e+02,8.496393855272036433e+01
8.473800000000000000e+07,3.027987462480404091e+01,1.737166464497755247e-02,1.941336481207563969e+00,1.220561170771840835e+02,3.513133347607343353e+02,1.133694518379184188e+02,-4.482435813855807361e+00,3.556711422932463620e+02,1.090405941311648519e+02
8.510325000000000000e+07,3.025255467836027634e+01,1.624540615135499147e-02,1.940020362858928760e+00,1.220441829929111179e+02,1.016379446854517887e+01,1.322079774614562950e+02,1.013005601583599757e+00,9.804905936494693330e-01,1.331884680551058011e+02
8.546850000000000000e+07,3.001400057083152362e+01,7.830844441213050469e-03,1.943047172871304795e+00,1.220720018400771920e+02,2.853099828381397973e-01,1.223573118229153494e+02,3.503969222802914629e+01,3.452695371993872442e+01,1.568842655428540809e+02
8.583375000000000000e+07,2.999709851562482399e+01,1.133452216153780015e-02,1.944396964065964628e+00,1.220780400943588404e+02,3.420166858164639621e+02,1.040947259108228451e+02,7.751065377272898616e+01,7.624490194217611361e+01,1.803396278529989729e+02
8.619900000000000000e+07,3.017601030584199151e+01,1.343993906086336267e-02,1.944015334315265298e+00,1.219905670228329200e+02,1.245829071555600898e+01,1.344488577383889378e+02,7.140668010907427288e+01,6.995167877988667726e+01,2.044005365182756009e+02
8.656425000000000000e+07,3.021186617200411106e+01,9.306502092557431688e-03,1.945220564425895526e+00,1.220553103010693405e+02,2.797758107740201083e+01,1.500328913784713336e+02,7.977514271155230574e+01,7.872694626653219530e+01,2.287598376450035289e+02
8.692950000000000000e+07,3.001080300918496135e+01,1.051345869482295421e-02,1.944809126967118829e+00,1.221134869473949607e+02,3.469894023229204549e+02,1.091028892703154298e+02,1.441683895161679914e+02,1.434585907172795487e+02,2.525614799875949359e+02
8.729475000000000000e+07,3.002818668387959278e+01,1.210185035546290297e-02,1.948795191021195805e+00,1.220414818926348346e+02,5.710749500135542389e-01,1.226125568426483881e+02,1.539423529011385767e+02,1.533281787157498002e+02,2.759407355583982167e+02
8.766000000000000000e+07,3.022621905279054744e+01,6.338848925731207194e-03,1.948445057053294738e+00,1.220785890450618751e+02,1.466548286600641759e+01,1.367440719110682892e+02,1.632628193495762901e+02,1.630526792663664537e+02,2.997967511774347145e+02
8.802525000000000000e+07,3.027089882537577736e+01,6.439959537256657006e-03,1.946580584590402285e+00,1.220582537216696721e+02,3.347699649105712751e+02,9.682821863224094727e+01,-1.332135905608129178e+02,2.273260249081965583e+02,3.241542435404375055e+02
8.839050000000000000e+07,3.005044778543262396e+01,1.209743237354675774e-02,1.951072618047880569e+00,1.221419209775468886e+02,3.240103749395680577e+00,1.253820247269425607e+02,-1.382714286342404364e+02,2.226575477457454326e+02,3.480395724726880076e+02
8.875575000000000000e+07,2.997859031883320924e+01,1.076359302173985830e-02,1.951592998179298322e+00,1.221358795099549184e+02,2.059341402633358697e+01,1.427292935362885089e+02,-1.322147616182610079e+02,2.287037150825547087e+02,1.143300861884320874e+01
8.912100000000000000e+07,3.015766383856181321e+01,9.170517599176298412e-03,1.952597871600111112e+00,1.220571231231480311e+02,3.425823032144973013e+02,1.046394263376453750e+02,-7.044639947826996718e+01,2.905415726893635338e+02,3.518099902700892301e+01
8.948625000000000000e+07,3.021887144292601945e+01,1.466106232662435505e-02,1.952793544246613111e+00,1.221572969804461906e+02,3.474925670757882017e+02,1.096498640562343638e+02,-5.136879459983260432e+01,3.099346321019361312e+02,5.958449615817048794e+01
8.985150000000000000e+07,3.005386385558383822e+01,1.220487787180572076e-02,1.953983120738740142e+00,1.221805368435028356e+02,1.605102750558327784e+01,1.382315643490861135e+02,-5.569599974230110462e+01,3.054533541537933274e+02,8.368491850287942668e+01
9.021675000000000000e+07,2.998781004453957877e+01,7.350059208353857537e-03,1.958454103351606523e+00,1.221423416406731235e+02,9.616953005151273715e+00,1.317592946458244114e+02,-2.498396171279539857e+01,3.353700065918256428e+02,1.071293012376500968e+02
9.058200000000000000e+07,3.020592406257904017e+01,1.474261296227507428e-02,1.958155644580544363e+00,1.221624261559390163e+02,3.559668201641391647e+02,1.181292463200781526e+02,1.294575042930551945e+01,1.257132202338396532e+01,1.307005683434621233e+02
9.094725000000000000e+07,3.029406509038182094e+01,1.724516054260927592e-02,1.958299078726748688e+00,1.221582534749645959e+02,1.550333836016421429e+01,1.376615918351288315e+02,1.785707003185734720e+01,1.725847876802192005e+01,1.549200706031507480e+02
9.131250000000000000e+07,3.010100771786492047e+01,1.030428897203925810e-02,1.962861193728197673e+00,1.222370409591431581e+02,1.587025900212177909e+01,1.381072999612649426e+02,4.176887357938615253e+01,4.098683740114674379e+01,1.790941373624116864e+02
9.167775000000000000e+07,2.996685960781105251e+01,1.093658125596868452e-02,1.963735890864122258e+00,1.222290127280822389e+02,3.473791615654406542e+02,1.096081742935228647e+02,9.426914454617426031e+01,9.301864320542945563e+01,2.026268174989523061e+02
9.204300000000000000e+07,3.011254111105012754e+01,1.221688413908528052e-02,1.965944136291688515e+00,1.221675766014883209e+02,1.089114240621901430e+01,1.330587190077073387e+02,9.453554208625054400e+01,9.313899698649039749e+01,2.261977159941977504e+02
9.240825000000000000e+07,3.022705398761063478e+01,8.510009463489693476e-03,1.966411675760089794e+00,1.222622876231855855e+02,2.843011573627985555e+01,1.506924033594654304e+02,1.006124131961361456e+02,9.965280122965523901e+01,2.503452045891206694e+02
9.277350000000000000e+07,3.007672222669722117e+01,9.903191965293108023e-03,1.968293071266507432e+00,1.222438800787588775e+02,3.542092503736894855e+02,1.164531304524483488e+02,1.585787989979529584e+02,1.581614552260943753e+02,2.746145856785427668e+02
9.313875000000000000e+07,2.999253912324488525e+01,1.317268897179548794e-02,1.972758914515130302e+00,1.222335798130281574e+02,4.935713365849376366e+00,1.271692931788775383e+02,1.713585187487962855e+02,1.711294832491804243e+02,2.982987764280579199e+02
9.350400000000000000e+07,3.016039634790895008e+01,7.229478749941200405e-03,1.973077613341223335e+00,1.222106894361641594e+02,1.554917525545069701e+01,1.377598646916148368e+02,-1.760020422778553666e+02,1.840560310504487802e+02,3.218158957420636170e+02
9.386925000000000000e+07,3.030784118571873975e+01,6.550993550874124709e-03,1.975225201826609656e+00,1.222015832792074974e+02,3.192721927563651434e+02,8.147377603557268344e+01,-9.645141796649826915e+01,2.642949235786997519e+02,3.457686996142724070e+02
9.423450000000000000e+07,3.012747185491126345e+01,1.195208151283933852e-02,1.978714777610744102e+00,1.222537563352142200e+02,3.549583473813165710e+02,1.172121037165308053e+02,-1.086109148142200951e+02,2.526907676784156251e+02,9.902871394946444639e+00
9.459975000000000000e+07,2.995225739675199961e+01,1.179760271755598590e-02,1.981073572125058302e+00,1.222323647607666857e+02,2.925528508865900079e+01,1.514876498494256793e+02,-1.189952480494453226e+02,2.421922795959326322e+02,3.367992944535830446e+01
9.496500000000000000e+07,3.007350745379938317e+01,7.786720848719590714e-03,1.983206515416421345e+00,1.221897900705652802e+02,4.115553497458977361e+00,1.263053435680242558e+02,-6.983273171351045505e+01,2.910031635915979678e+02,5.730850715962218800e+01
9.533025000000000000e+07,3.023673180710491692e+01,1.422319101163420536e-02,1.984774143087641551e+00,1.222255259907859823e+02,3.499889237789457184e+02,1.122144497697317433e+02,-3.171440194148274472e+01,3.291346697698949129e+02,8.134911953962662778e+01
9.569550000000000000e+07,3.013461438417101945e+01,1.359998506339043893e-02,1.986373886939852174e+00,1.222079535020364887e+02,1.216832161699521286e+01,1.343762751190317033e+02,-2.967892843475821607e+01,3.310859273115226529e+02,1.054622024305543420e+02
9.606075000000000000e+07,2.998340359367784203e+01,7.986435402208513085e-03,1.990344220947856346e+00,1.221753264729796484e+02,1.595481517289942808e+01,1.381301416458790925e+02,-9.042445973640802492e+00,3.511005425838427527e+02,1.292306842297218452e+02
9.642600000000000000e+07,3.012326953525122519e+01,1.224877203426399074e-02,1.991328677420373339e+00,1.221523286351972359e+02,4.484954774222267737e+00,1.266372834094194957e+02,2.685213384645880907e+01,2.622330170943801519e+01,1.528605851188575002e+02
9.679125000000000000e+07,3.029010929865425084e+01,1.552156062933991026e-02,1.993583138335189409e+00,1.220983170027156035e+02,2.405891357464987834e+01,1.461572305773654818e+02,3.157837569822493151e+01,3.065613209036689213e+01,1.768133626677323775e+02
9.715650000000000000e+07,3.018536539438211008e+01,1.060694057794414440e-02,1.996413715081341023e+00,1.221175110834937811e+02,2.648254503183859399e+01,1.486000561153323645e+02,5.324710194995584089e+01,5.227786990430251990e+01,2.008779260196348844e+02
9.752175000000000000e+07,2.996614159869427851e+01,1.141206112936622545e-02,1.998942823799229274e+00,1.220884691744055601e+02,3.515316877345892976e+02,1.136201569089948578e+02,1.122123973640638184e+02,1.109978133517706169e+02,2.246179702607654747e+02
9.788700000000000000e+07,3.003723612183634373e+01,1.263586363262507277e-02,2.001743236450058028e+00,1.220519516130016342e+02,1.051505591860398248e+01,1.325670075316056113e+02,1.170480746791844666e+02,1.157529304368274836e+02,2.483199379684330950e+02
9.825225000000000000e+07,3.022005831461449077e+01,7.708963302451595119e-03,2.003339776456187771e+00,1.220291756176826681e+02,3.761369412154427749e+01,1.596428697392269385e+02,1.134882640388945987e+02,1.126762133977304217e+02,2.723190831369573743e+02
9.861750000000000000e+07,3.016520996859652826e+01,7.081267216401285376e-03,2.004254776314485120e+00,1.220291595465699004e+02,3.515413000682501661e+02,1.135704596148200665e+02,-1.771101063630383408e+02,1.829310225315822152e+02,2.965014821464022816e+02
9.898275000000000000e+07,2.999664195572777103e+01,1.366083746073740168e-02,2.006945025602226096e+00,1.219950143613673958e+02,4.937230702728200527e+00,1.269322450640955964e+02,-1.670798450664536290e+02,1.932736973158973512e+02,3.202059423799929618e+02
9.934800000000000000e+07,3.006808694359886047e+01,1.009351913798320344e-02,2.009486474213838303e+00,1.219799595073548204e+02,2.082793231653238308e+01,1.428078918238871893e+02,-1.593915450954239930e+02,2.010184681339549115e+02,3.438263599578421008e+02
9.971325000000000000e+07,3.028476349699226944e+01,6.720719728698683858e-03,2.009900269679841145e+00,1.218911537446271467e+02,3.277118141760639105e+02,8.960296792069107141e+01,-8.258250444440874105e+01,2.781806863156949703e+02,7.783654236386019498e+00
1.000785000000000000e+08,3.021607062726485182e+01,1.170929754381879948e-02,2.012830543041955078e+00,1.218885102005018268e+02,3.448333524573141062e+02,1.067218626578159189e+02,-7.609652656525889824e+01,2.852031770302047562e+02,3.192503968802069281e+01
1.004437500000000000e+08,3.000300078847655882e+01,1.100303402975490522e-02,2.013910950303654079e+00,1.219010203994642723e+02,2.097687656504572473e+01,1.428778969645100005e+02,-8.851617098707764342e+01,2.727439663381399555e+02,5.562186330264994183e+01
1.008090000000000000e+08,2.999126918719284873e+01,7.662927591529271679e-03,2.017591472977292799e+00,1.218250253880753604e+02,2.012915085097288070e+01,1.419541762390482518e+02,-6.352895268238351179e+01,2.972550779211117060e+02,7.920925416015997200e+01
1.011742500000000000e+08,3.020076066342834764e+01,1.313550850137952010e-02,2.018921301023191894e+00,1.218200312997260539e+02,3.593176018407326637e+02,1.211376331404586608e+02,-1.834553567631488136e+01,3.421238321357168388e+02,1.032614652761755138e+02
1.015395000000000000e+08,3.019027489846693513e+01,1.355077319115313705e-02,2.018634676559813990e+00,1.217976974791771312e+02,1.600233796622233839e+01,1.378000354453994589e+02,-1.060352881101373690e+01,3.496793760346996578e+02,1.274794114800991309e+02
1.019047500000000000e+08,3.002797358027541819e+01,8.306847951999757687e-03,2.021469792966740453e+00,1.218019770502660890e+02,1.705069118231593706e+01,1.388526682325820047e+02,1.265550756700589119e+01,1.244821933839836525e+01,1.513008875709803647e+02
1.022700000000000000e+08,3.004130327536332246e+01,1.085824625233995991e-02,2.023972482119665184e+00,1.217911095516255244e+02,2.678650620213497646e+00,1.244697601718390132e+02,5.126056384512665431e+01,5.029497376387388385e+01,1.747647339357129113e+02
1.026352500000000000e+08,3.025626388190065086e+01,1.487687726112468280e-02,2.023939813316221414e+00,1.216987358657074907e+02,3.105208347649382006e+01,1.527508193422013107e+02,4.715420436062674270e+01,4.591373871231184012e+01,1.986645580545131509e+02
1.030005000000000000e+08,3.026332685100037523e+01,1.074292406059075382e-02,2.025581130465259339e+00,1.216976354529071642e+02,4.565074239863392336e+01,1.673483778515411018e+02,5.653861504079234379e+01,5.551616179093494452e+01,2.228645396424760179e+02
1.033657500000000000e+08,3.002027673546482234e+01,9.904177300876844392e-03,2.026322862773887845e+00,1.217500105760903608e+02,3.552694882535450915e+02,1.170194988296354666e+02,1.305865159265403292e+02,1.297204433509046169e+02,2.467399421805400834e+02
1.037310000000000000e+08,2.997037993615296614e+01,1.440649489739762902e-02,2.030378758230972469e+00,1.216510064854119832e+02,6.274407767538592751e+00,1.279254142529505742e+02,1.432787224082689477e+02,1.422830308831926516e+02,2.702084451361432116e+02
1.040962500000000000e+08,3.015028342773127790e+01,9.211348181564561408e-03,2.031959759595387549e+00,1.216618113040429137e+02,3.110202324087000392e+01,1.527638345449129247e+02,1.420039890600943124e+02,1.413506385611260043e+02,2.941144731060389290e+02
1.044615000000000000e+08,3.023697996242028196e+01,4.981749376322426072e-03,2.029859159572393157e+00,1.216251331639465860e+02,3.546230934535458914e+02,1.162482266174925343e+02,-1.580153610395012151e+02,2.021990899597674627e+02,3.184473165772599828e+02
1.048267500000000000e+08,3.004733558156726403e+01,1.195091689118218947e-02,2.034976727449345990e+00,1.216637781428752731e+02,3.849319034155436192e+00,1.255130971770307013e+02,-1.439517588326179975e+02,2.168600019091272770e+02,3.423730990861579926e+02
1.051920000000000000e+08,3.001820452652956916e+01,1.149592334989156528e-02,2.036027894582383535e+00,1.216679389336060098e+02,1.979195963388709245e+01,1.414598985674930987e+02,-1.365565503630699311e+02,2.243549930548162763e+02,5.814891622309386499e+00
1.055572500000000000e+08,3.019935123716870251e+01,8.262829953246848824e-03,2.037416983276349569e+00,1.215533990615555098e+02,3.526547791699272238e+02,1.142081782314827478e+02,-8.562294035395869685e+01,2.753206916133999016e+02,2.952886984488267430e+01
1.059225000000000000e+08,3.028271552056791549e+01,1.293606886379651023e-02,2.038338112363276000e+00,1.216180538017979984e+02,3.460077575073621006e+02,1.076258113091601132e+02,-5.501641301546547425e+01,3.061913669743983633e+02,5.381717828355850486e+01
1.062877500000000000e+08,3.007595407391486830e+01,1.103825648032317683e-02,2.039537524409698932e+00,1.216345438424632306e+02,1.706865610260128108e+01,1.387031999450645117e+02,-6.199754876087249045e+01,2.991149147224812168e+02,7.781811466754572848e+01
1.066530000000000000e+08,2.995634249763851997e+01,6.899285937866487389e-03,2.044275518150721282e+00,1.215755354211448775e+02,2.266680243254117855e+01,1.442423378536860525e+02,-4.346374918668454512e+01,3.170780631795269642e+02,1.013204010332130736e+02
1.070182500000000000e+08,3.012396616473873578e+01,1.216831110161136625e-02,2.045117104148202802e+00,1.215644191324924321e+02,2.834891142336476655e+00,1.243993102748288919e+02,5.717591244931331529e-01,5.579706277708730289e-01,1.249572809025997628e+02
1.073835000000000000e+08,3.023405949009804061e+01,1.525075369165825902e-02,2.044610032078894690e+00,1.215478276022338378e+02,2.366103237958362371e+01,1.452088599818174544e+02,4.200878010386423611e+00,4.074305430086623048e+00,1.492831654119040650e+02
1.077487500000000000e+08,3.010021258179986958e+01,9.263587074467604168e-03,2.049429485037721488e+00,1.215827107413864070e+02,3.096471071719897239e+01,1.525474214585853758e+02,2.128519674056176214e+01,2.090233171538763202e+01,1.734497531739730221e+02
1.081140000000000000e+08,2.998734044808522370e+01,9.084315315025067589e-03,2.051512881022758528e+00,1.215905778171704412e+02,3.555143048410055826e+02,1.171048826581760096e+02,8.088844974996264625e+01,7.986172082671339467e+01,1.969666034848893901e+02
1.084792500000000000e+08,3.017315144439230679e+01,1.346388285908244747e-02,2.053838401460038376e+00,1.214664551030147663e+02,2.662707639926688685e+01,1.480935315022816212e+02,7.383971159698349140e+01,7.236202267479066563e+01,2.204555541770722868e+02
1.088445000000000000e+08,3.029143438951506440e+01,1.104524287585841556e-02,2.055658216240180192e+00,1.215519757418927895e+02,5.561181807663812293e+01,1.771637938185309338e+02,6.861658488019403990e+01,6.744159259606942669e+01,2.446053864146003320e+02
1.092097500000000000e+08,3.012684328027838987e+01,7.500329649522624077e-03,2.056813524830682471e+00,1.215443401133748438e+02,1.895721515329494622e+01,1.405015552666697829e+02,1.290112719257316769e+02,1.283410728131356677e+02,2.688426280798054222e+02
1.095750000000000000e+08,2.995353751346247151e+01,1.369096179486107775e-02,2.063285991378240869e+00,1.215082778946533182e+02,9.366332722276464295e+00,1.308746106169297718e+02,1.620712582901057033e+02,1.615835490468477929e+02,2.924581596637775647e+02
1.099402500000000000e+08,3.007520061510429699e+01,1.081129786941164087e-02,2.063220596125314721e+00,1.214988080528528798e+02,2.545490838180534610e+01,1.469537164346582188e+02,1.692441152408119365e+02,1.690110538849402815e+02,3.159647703195984718e+02
1.103055000000000000e+08,3.023250092182407300e+01,6.102142457149199208e-03,2.064885272326989263e+00,1.214575363925633695e+02,3.241591713495417526e+00,1.246991281060587937e+02,-1.450569887768409956e+02,2.153450236545221799e+02,3.400441517605809736e+02
1.106707500000000000e+08,3.012058074799286800e+01,1.102185801299627142e-02,2.069121685308652481e+00,1.215095842614014288e+02,4.704994554783302085e+00,1.262145788161847264e+02,-1.228898223840323851e+02,2.381755139467392723e+02,4.390092762924016512e+00
1.110360000000000000e+08,2.999940104734405111e+01,1.145777657884877905e-02,2.071863176433741405e+00,1.214512729703748306e+02,2.768100737609557527e+01,1.491322803464704236e+02,-1.221133549996158649e+02,2.390038066739678015e+02,2.813608702043819676e+01
1.114012500000000000e+08,3.012794478196873271e+01,8.508237780876464276e-03,2.074679982996967542e+00,1.213763082527384398e+02,3.608399044162724056e+00,1.249847072969011634e+02,-7.435971408761162138e+01,2.865775348890046530e+02,5.156224218590582353e+01
1.117665000000000000e+08,3.030501754753164434e+01,1.476285803485388737e-02,2.077119873098089098e+00,1.213967094289781414e+02,3.507605942551413705e+02,1.121573036841194977e+02,-3.776488230512085664e+01,3.232621400415918629e+02,7.541944372571133215e+01
1.121317500000000000e+08,3.015408572187757485e+01,1.307418654386116943e-02,2.079952649869368564e+00,1.213895659787779095e+02,1.897586817521988678e+01,1.403654341539977963e+02,-4.170075751749375570e+01,3.192886376282579590e+02,9.965407178225584062e+01
1.124970000000000000e+08,2.994683168351392766e+01,6.019795206948904721e-03,2.085209402896069264e+00,1.213454390694445948e+02,3.468528267084105465e+01,1.560307217402856566e+02,-3.284033865065718771e+01,3.275323344804007206e+02,1.235630562206863488e+02
1.128622500000000000e+08,3.003577005729845695e+01,9.222723722975683172e-03,2.086167234972085893e+00,1.213289730395217418e+02,1.822082853157193316e+00,1.231510558926789543e+02,2.442502030586012296e+01,2.399075019981187396e+01,1.471418060924908389e+02
1.132275000000000000e+08,3.023727550093441607e+01,1.526875826786272886e-02,2.088373067785703086e+00,1.212618773471018727e+02,2.722419955070527564e+01,1.484860768978071519e+02,2.322050928578854467e+01,2.253786189435775356e+01,1.710239387921649268e+02
1.135927500000000000e+08,3.017979553539596438e+01,1.127526573675245725e-02,2.092191770556884212e+00,1.212843771130317378e+02,4.308002072681295402e+01,1.643643978398446848e+02,3.146009802623816753e+01,3.079060808999914300e+01,1.951550059298438384e+02
1.139580000000000000e+08,3.000506102589860191e+01,8.216626634913855309e-03,2.094255501940539332e+00,1.212127846744076152e+02,8.468271706444339131e+00,1.296810563808519703e+02,9.034755667213840979e+01,8.940599333650091296e+01,2.190870497173528690e+02
1.143232500000000000e+08,3.009026860558451943e+01,1.129977258823951225e-02,2.098172613226207517e+00,1.211376902899891093e+02,2.263323548894530646e+01,1.437709257789344122e+02,1.002061927292701284e+02,9.892993350892187721e+01,2.427008592878563036e+02
1.146885000000000000e+08,3.026982737068929552e+01,9.294668633400884547e-03,2.099838621441163955e+00,1.211117904984149334e+02,5.396876093121816353e+01,1.750805514296331182e+02,9.247853736893200960e+01,9.141413763124727154e+01,2.664946890608803756e+02
1.150537500000000000e+08,3.019998664563096824e+01,6.354546924378337742e-03,2.103377358909368500e+00,1.210720645708353089e+02,3.066611190207244775e+01,1.517381764729077531e+02,1.392635071200847960e+02,1.387865920591463009e+02,2.905247685320540540e+02
1.154190000000000000e+08,2.997226324082220472e+01,1.289541170180756417e-02,2.107236924813381762e+00,1.210308918494039574e+02,1.768761613327115256e+01,1.387185079826751064e+02,1.758111276619263492e+02,1.757021392551959309e+02,3.144206472378710373e+02
1.157842500000000000e+08,3.000552457716438326e+01,1.135445869072793795e-02,2.110057819040204397e+00,1.209904479800698454e+02,3.256727116700177049e+01,1.535577191470716230e+02,-1.754735890046772511e+02,1.846299723363166834e+02,3.381876914833883347e+02
1.161495000000000000e+08,3.021279390816722099e+01,6.221909361733319807e-03,2.110988866538499931e+00,1.209302497832265999e+02,3.582080862025057968e+02,1.191383359857323399e+02,-1.176818446623891390e+02,2.429508949148681438e+02,2.089230900600500984e+00
1.165147500000000000e+08,3.019844985482879096e+01,1.167048168439700252e-02,2.114321905682605696e+00,1.208955587920386563e+02,3.589798869740255896e+02,1.198754457660642743e+02,-9.506362029467008767e+01,2.662694989635281786e+02,2.614494472959248483e+01
1.168800000000000000e+08,3.002074794484307674e+01,1.184985855295334935e-02,2.116063348642250208e+00,1.208720134823406198e+02,3.267878689812246051e+01,1.535508003804630732e+02,-1.049446558815204185e+02,2.563702919556636175e+02,4.992109233612665520e+01
1.172452500000000000e+08,3.004646933490587202e+01,7.742099696080415212e-03,2.119147560825057397e+00,1.207614100896323066e+02,2.581100878190439474e+01,1.465724188715367120e+02,-7.378126818635931272e+01,2.870692160930109367e+02,7.364163496454763447e+01
1.176105000000000000e+08,3.026762722793480975e+01,1.391148259482467842e-02,2.121388409664649366e+00,1.207175768580197683e+02,3.566118158296048932e+02,1.173293926876246474e+02,-2.030983797242680922e+01,3.402381124432980641e+02,9.756750513092269728e+01
1.179757500000000000e+08,3.023427333136621797e+01,1.532827354353280720e-02,2.122474131275949638e+00,1.206456293487803038e+02,1.839123819350862021e+01,1.390368675422889169e+02,-1.798571296006235798e+01,3.425507803943227145e+02,1.215876479366116740e+02
1.183410000000000000e+08,3.001283337162558240e+01,8.271321990809887142e-03,2.126688894450320610e+00,1.206193557336978301e+02,3.393562683546826264e+01,1.545549825691660999e+02,-9.395764212908314761e+00,3.507580289196242234e+02,1.453130114887902948e+02
1.187062500000000000e+08,2.995821410350999869e+01,7.311418561273941470e-03,2.129273932990360496e+00,1.205813383507240388e+02,2.144689086356434071e+00,1.227260274370804609e+02,4.690208237692904447e+01,4.629259937690665083e+01,1.690186268139871402e+02
1.190715000000000000e+08,3.017617310466087588e+01,1.262734378430778806e-02,2.130387239568108271e+00,1.204900269472120158e+02,2.904381887917999450e+01,1.495338458263920245e+02,4.456210750677894339e+01,4.355360619613587403e+01,1.930874520225278843e+02
