# t,a,e,i,Omega,omega,varpi,f,M,lam
3.068100000000000000e+07,7.233287773969802048e-01,1.755536227267690680e-02,1.603374118615115362e+00,6.698545599846522691e+01,3.552663470624388538e+02,6.225180306090408777e+01,-7.757377927398555073e+01,2.843851429808515832e+02,3.466369460417557207e+02
3.104625000000000000e+07,7.233285608468384975e-01,1.806822730560016591e-02,1.493523710548371408e+00,6.437886259677549106e+01,7.911031274134651403e-02,6.445797290951684033e+01,1.024900901287796984e+02,1.004627901063879136e+02,1.649207630159047824e+02
3.141150000000000000e+07,7.233397785928588064e-01,1.854169541970462215e-02,1.379480652178334710e+00,6.179547047823625405e+01,4.844511973815532002e+00,6.663998245205178250e+01,-8.555100737885439344e+01,2.765649087984177754e+02,3.432048912504695295e+02
3.177675000000000000e+07,7.233233551180654475e-01,1.895189631980662148e-02,1.261566445417659166e+00,5.924869144413565181e+01,9.590613142276090741e+00,6.883930458641174255e+01,9.481680782954789777e+01,9.265029366501801178e+01,1.614895982514297259e+02
3.214200000000000000e+07,7.233331860612692843e-01,1.941135843058316643e-02,1.140135128380760587e+00,5.674438550104998313e+01,1.440053539496209289e+01,7.114492089601208136e+01,-9.359103732671081843e+01,2.686308599404381994e+02,3.397757808364502807e+02
3.250725000000000000e+07,7.233285235051929440e-01,1.987969111426865151e-02,1.015409788753389497e+00,5.429249246674870477e+01,1.913603266987714591e+01,7.342852513662585068e+01,8.690602679140327780e+01,8.463328104541915309e+01,1.580618061820449896e+02
3.287250000000000000e+07,7.233303901201489916e-01,2.030843488186109130e-02,8.877024843195764348e-01,5.190607072161078150e+01,2.367864443718566037e+01,7.558471515879644187e+01,-1.015192085961687241e+02,2.607678956984471483e+02,3.363526108572436328e+02
3.323775000000000000e+07,7.233295325575083146e-01,2.066951791806606945e-02,7.569160174700875210e-01,4.961588226695337767e+01,2.808072678758302487e+01,7.769660905453639543e+01,7.926094258948523930e+01,7.694073719082484786e+01,1.546373462453612717e+02
3.360300000000000000e+07,7.233288019857990747e-01,2.105603973689671934e-02,6.235751958055779642e-01,4.749327086978144052e+01,3.249982997758406356e+01,7.999310084736551119e+01,-1.093540495061125739e+02,2.529342610077677591e+02,3.329273618551332561e+02
3.396825000000000000e+07,7.233293382323422449e-01,2.143706867325186755e-02,4.880423281389951184e-01,4.568556341323559167e+01,3.652951585228847620e+01,8.221507926552405365e+01,7.131690861287238192e+01,6.900193665025724954e+01,1.512170159157813316e+02
3.433350000000000000e+07,7.233312050638410762e-01,2.181750263465627795e-02,3.507249451836680354e-01,4.453449450851186242e+01,3.981752661667973570e+01,8.435202112519158391e+01,-1.170858797724541773e+02,2.451565767546559869e+02,3.295085978798475708e+02
3.469875000000000000e+07,7.233235085399914999e-01,2.214415952520433495e-02,2.119477016808552217e-01,4.533538285968408843e+01,4.107505225657141779e+01,8.641043511625551332e+01,6.364251384041610038e+01,6.138558249452710669e+01,1.477960176107826271e+02
3.506400000000000000e+07,7.233320025091691807e-01,2.244925110452767811e-02,7.553928510646719385e-02,5.885782576142278089e+01,2.983665319667198901e+01,8.869447895809477700e+01,-1.247390144303281829e+02,2.373952844167565956e+02,3.260897633748513726e+02
3.542925000000000000e+07,7.233296581062915731e-01,2.277625781356562920e-02,8.020785470630494018e-02,-1.715390861216432370e+02,2.624582311195636066e+02,9.091914499792039805e+01,5.559288544481827898e+01,5.346028356980387031e+01,1.443794285677242897e+02
3.579450000000000000e+07,7.233249045401417554e-01,2.311449457622586495e-02,2.194290082956232568e-01,-1.593126266542777785e+02,2.524251811454120400e+02,9.311255449113426153e+01,-1.324187320214230397e+02,2.295596600107436700e+02,3.226722145018779315e+02
3.615975000000000000e+07,7.233307239901914931e-01,2.338842093269052902e-02,3.625288433861161286e-01,-1.586310244998036580e+02,2.538394430590597892e+02,9.520841855925613118e+01,4.771187482169322180e+01,4.575246035165761072e+01,1.409608789109137206e+02
3.652500000000000000e+07,7.233283027236823148e-01,2.363368620030333045e-02,5.063747609293781649e-01,-1.598019635554686317e+02,2.572195315185159075e+02,9.741756796304727573e+01,-1.399300036437271046e+02,2.218372089050394891e+02,3.192547768680867648e+02
3.689025000000000000e+07,7.233293295521198152e-01,2.390976607236557430e-02,6.504303790095276039e-01,-1.615901372894252574e+02,2.612012647832565904e+02,9.961112749383130449e+01,3.966028425230810939e+01,3.793552866636455434e+01,1.375466561601958517e+02
3.725550000000000000e+07,7.233298365554576836e-01,2.420894859451895240e-02,7.944711195286444649e-01,-1.636560796677827909e+02,2.654734113421631605e+02,1.018173316743803696e+02,-1.474919953345139731e+02,2.140219777889792852e+02,3.158393094633596547e+02
3.762075000000000000e+07,7.233303192245322810e-01,2.446314493529210335e-02,9.382508466641849010e-01,-1.658872291704553561e+02,2.697111952782265689e+02,1.038239661077711986e+02,3.175679279445902026e+01,3.030413401358151049e+01,1.341281001213527020e+02
3.798600000000000000e+07,7.233289506686827464e-01,2.469067632701772014e-02,1.081155166108810795e+00,-1.682158053446694623e+02,2.741566814114214026e+02,1.059408760667519545e+02,-1.547459821201086072e+02,2.064816072159948703e+02,3.124224832827467822e+02
3.835125000000000000e+07,7.233323385639945924e-01,2.494546539999697304e-02,1.222911525056062043e+00,-1.705955448598057842e+02,2.787007819694052841e+02,1.081052371095994857e+02,2.373914677193738498e+01,2.260780791123097089e+01,1.307130450208304637e+02
3.871650000000000000e+07,7.233243631442268784e-01,2.519132039712223062e-02,1.363464659565150283e+00,-1.730093341817483861e+02,2.832496287705843656e+02,1.102402945888359937e+02,-1.621348273032280076e+02,1.987669288842166964e+02,3.090072234730527043e+02
3.908175000000000000e+07,7.233440521851188798e-01,2.544167235724682438e-02,1.502564688983905050e+00,-1.754531130328124959e+02,2.876516477184331961e+02,1.121985346856207002e+02,1.588102379412211107e+01,1.509766542455985849e+01,1.272962001101805498e+02
