# t,a,e,i,Omega,omega,varpi,f,M,lam
3.287250000000000000e+07,3.870986005595266621e-01,1.986459855839841360e-01,6.615774663387067989e+00,-1.265507911600696502e+02,3.338792503412018959e+02,2.073284591811322457e+02,7.125038261465749656e+01,5.080519833256491324e+01,2.581336575136971305e+02
3.323775000000000000e+07,3.870987526800616085e-01,1.981465714017317525e-01,6.666528366746238277e+00,-1.283468609585247009e+02,3.372100819991505318e+02,2.088632210406258309e+02,7.759611004086407604e+01,5.624161960623410295e+01,2.651048406468599410e+02
3.360300000000000000e+07,3.870991734851474408e-01,1.976790116287436561e-01,6.714919724012675672e+00,-1.300979788081706943e+02,3.405101425633075110e+02,2.104121637551368167e+02,8.366291947013871777e+01,6.165437255200620115e+01,2.720665363071430534e+02
3.396825000000000000e+07,3.870990292732615079e-01,1.972492923515191121e-01,6.760574235391448639e+00,-1.318116339066537535e+02,3.437767194780811906e+02,2.119650855714274371e+02,8.949904837036292804e+01,6.707314521916150341e+01,2.790382307905888979e+02
3.433350000000000000e+07,3.870993656363414526e-01,1.968230780648730360e-01,6.803341995388223928e+00,-1.334870963529562857e+02,3.470184384420384163e+02,2.135313420890821021e+02,9.508070157477395412e+01,7.246556251720234343e+01,2.859969046062844313e+02
3.469875000000000000e+07,3.870990839402087547e-01,1.964454030446776134e-01,6.843381041017004840e+00,-1.351313828699645683e+02,3.502367720285242854e+02,2.151053891585597171e+02,1.004569007520708652e+02,7.785760951931443685e+01,2.929629986778741682e+02
3.506400000000000000e+07,3.870993780461286504e-01,1.960891331952201999e-01,6.880377707781175189e+00,-1.367471045157866456e+02,3.534251742882709664e+02,2.166780697724843208e+02,1.056366736564284992e+02,8.324625538997224794e+01,2.999243251624565687e+02
3.542925000000000000e+07,3.870988317057003081e-01,1.957532544079860215e-01,6.914521269556602512e+00,-1.383362781000224402e+02,3.566032153274847474e+02,2.182669372274622788e+02,1.106209270930880280e+02,8.861592770019387899e+01,3.068828649276561578e+02
3.579450000000000000e+07,3.870990385317181204e-01,1.954614427232558849e-01,6.946022759710142047e+00,-1.399050016684385866e+02,3.597534054379490271e+02,2.198484037695104405e+02,1.154567189144215291e+02,9.399846849401581039e+01,3.138468722635262225e+02
3.615975000000000000e+07,3.870983921356082602e-01,1.951787797068724184e-01,6.974685610823932791e+00,-1.414539509112954079e+02,2.893814112823933637e+00,2.214398632015285386e+02,1.201244421333979204e+02,9.936061189528436444e+01,3.208004750968128747e+02
3.652500000000000000e+07,3.870986794519103991e-01,1.949342079106553549e-01,7.001036139882431009e+00,-1.429869951988029584e+02,6.017969317321005818e+00,2.230309741185180599e+02,1.246676318639589596e+02,1.047331871612862386e+02,3.277641612798042843e+02
3.689025000000000000e+07,3.870977061684938159e-01,1.947177960874647562e-01,7.025109589510885932e+00,-1.445079306820755392e+02,9.128941065515510545e+00,2.246210103834399661e+02,1.290804574530280604e+02,1.100959866548807753e+02,3.347169970383207556e+02
3.725550000000000000e+07,3.870987925494998039e-01,1.944987796087414289e-01,7.046922334087769357e+00,-1.460177386228583032e+02,1.223146235835760720e+01,2.262137237354992862e+02,1.333834234765785141e+02,1.154624143469814328e+02,3.416761380824807475e+02
3.762075000000000000e+07,3.870972923487764339e-01,1.943479146720732686e-01,7.067316833620644445e+00,-1.475190030894150937e+02,1.532280335633896762e+01,2.278038002669238722e+02,1.375899035348160737e+02,1.208282653648141576e+02,3.486320656317379871e+02
3.798600000000000000e+07,3.870984147262680475e-01,1.941681330219859059e-01,7.085821001545727249e+00,-1.490164504379659718e+02,1.840936007014595077e+01,2.293929096321799932e+02,1.417016189833041153e+02,1.261918278958535211e+02,3.555847375280334859e+02
3.835125000000000000e+07,3.870972739201485324e-01,1.940388370695950715e-01,7.103263527656017651e+00,-1.505079279357528037e+02,2.148731143708601365e+01,2.309793835013331886e+02,1.457425615776039081e+02,1.315639850538508426e+02,2.543368555184016611e+00
3.871650000000000000e+07,3.870981417098568467e-01,1.939203293694258257e-01,7.119739564135368681e+00,-1.519985414594354722e+02,2.456206086703437208e+01,2.325635194075989034e+02,1.497077098168083467e+02,1.369293686541911370e+02,9.492888061790075938e+00
3.908175000000000000e+07,3.870976513739606828e-01,1.938014834837092082e-01,7.135429440148548963e+00,-1.534892888999164313e+02,2.763289180548958868e+01,2.341436029055731751e+02,1.536194357701616013e+02,1.423067576404776560e+02,1.645036054605080267e+01
